"plot_id";"PM_LEAF_PC";"bbch_stage";"observation_date"
"7B";8;"BBCH 69";"2024-06-05"
"7B";10;"BBCH 69";"2024-06-05"
"7B";9;"BBCH 69";"2024-06-05"
"7B";14;"BBCH 69";"2024-06-05"
"7B";9;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";10;"BBCH 69";"2024-06-05"
"7B";10;"BBCH 69";"2024-06-05"
"7B";9;"BBCH 69";"2024-06-05"
"7B";15;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";5;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";12;"BBCH 69";"2024-06-05"
"7B";5;"BBCH 69";"2024-06-05"
"7B";15;"BBCH 69";"2024-06-05"
"7B";15;"BBCH 69";"2024-06-05"
"7B";15;"BBCH 69";"2024-06-05"
"7B";20;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";6;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";4;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";4;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";4;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";5;"BBCH 69";"2024-06-05"
"7C";4;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";4;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";4;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";4;"BBCH 69";"2024-06-05"
"7C";4;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";4;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";1;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";2;"BBCH 69";"2024-06-05"
"7C";3;"BBCH 69";"2024-06-05"
"7C";5;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";4;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";3;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";3;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";4;"BBCH 69";"2024-06-05"
"7D";3;"BBCH 69";"2024-06-05"
"7D";3;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";4;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";3;"BBCH 69";"2024-06-05"
"7D";5;"BBCH 69";"2024-06-05"
"7D";4;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";4;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";3;"BBCH 69";"2024-06-05"
"7D";3;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";3;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"7D";2;"BBCH 69";"2024-06-05"
"7D";5;"BBCH 69";"2024-06-05"
"7D";1;"BBCH 69";"2024-06-05"
"8A";3;"BBCH 69";"2024-06-05"
"8A";2;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";4;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";2;"BBCH 69";"2024-06-05"
"8A";4;"BBCH 69";"2024-06-05"
"8A";4;"BBCH 69";"2024-06-05"
"8A";2;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";3;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";2;"BBCH 69";"2024-06-05"
"8A";2;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";2;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8A";1;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";2;"BBCH 69";"2024-06-05"
"8B";4;"BBCH 69";"2024-06-05"
"8B";2;"BBCH 69";"2024-06-05"
"8B";4;"BBCH 69";"2024-06-05"
"8B";4;"BBCH 69";"2024-06-05"
"8B";4;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";3;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";3;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";2;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";3;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";2;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";2;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";2;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";3;"BBCH 69";"2024-06-05"
"8B";8;"BBCH 69";"2024-06-05"
"8B";5;"BBCH 69";"2024-06-05"
"8B";3;"BBCH 69";"2024-06-05"
"8B";1;"BBCH 69";"2024-06-05"
"8B";2;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";2;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";2;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";2;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";3;"BBCH 69";"2024-06-05"
"8C";3;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";2;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";4;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";3;"BBCH 69";"2024-06-05"
"8C";4;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";2;"BBCH 69";"2024-06-05"
"8C";3;"BBCH 69";"2024-06-05"
"8C";4;"BBCH 69";"2024-06-05"
"8C";3;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8C";1;"BBCH 69";"2024-06-05"
"8D";2;"BBCH 69";"2024-06-05"
"8D";2;"BBCH 69";"2024-06-05"
"8D";1;"BBCH 69";"2024-06-05"
"8D";2;"BBCH 69";"2024-06-05"
"8D";2;"BBCH 69";"2024-06-05"
"8D";4;"BBCH 69";"2024-06-05"
"8D";1;"BBCH 69";"2024-06-05"
"8D";2;"BBCH 69";"2024-06-05"
"8D";2;"BBCH 69";"2024-06-05"
"8D";1;"BBCH 69";"2024-06-05"
"8D";1;"BBCH 69";"2024-06-05"
"8D";15;"BBCH 69";"2024-06-05"
"8D";2;"BBCH 69";"2024-06-05"
"8D";3;"BBCH 69";"2024-06-05"
"8D";1;"BBCH 69";"2024-06-05"
"8D";2;"BBCH 69";"2024-06-05"
"8D";1;"BBCH 69";"2024-06-05"
"8D";1;"BBCH 69";"2024-06-05"
"8D";3;"BBCH 69";"2024-06-05"
"8D";1;"BBCH 69";"2024-06-05"
"8D";2;"BBCH 69";"2024-06-05"
"8D";1;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";4;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";6;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";3;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";4;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";4;"BBCH 69";"2024-06-05"
"9A";3;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";6;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";4;"BBCH 69";"2024-06-05"
"9A";4;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";5;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";4;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";10;"BBCH 69";"2024-06-05"
"9A";3;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";5;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";5;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";5;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";1;"BBCH 69";"2024-06-05"
"9A";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";4;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";3;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";4;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";4;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";3;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";4;"BBCH 69";"2024-06-05"
"9B";3;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";3;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9B";2;"BBCH 69";"2024-06-05"
"9B";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";3;"BBCH 69";"2024-06-05"
"9C";4;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9C";4;"BBCH 69";"2024-06-05"
"9C";4;"BBCH 69";"2024-06-05"
"9C";5;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9C";3;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";3;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9C";3;"BBCH 69";"2024-06-05"
"9C";3;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";4;"BBCH 69";"2024-06-05"
"9C";1;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9C";6;"BBCH 69";"2024-06-05"
"9C";2;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"9D";2;"BBCH 69";"2024-06-05"
"9D";5;"BBCH 69";"2024-06-05"
"9D";2;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"9D";2;"BBCH 69";"2024-06-05"
"9D";2;"BBCH 69";"2024-06-05"
"9D";2;"BBCH 69";"2024-06-05"
"9D";3;"BBCH 69";"2024-06-05"
"9D";2;"BBCH 69";"2024-06-05"
"9D";2;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"9D";3;"BBCH 69";"2024-06-05"
"9D";2;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"9D";5;"BBCH 69";"2024-06-05"
"9D";4;"BBCH 69";"2024-06-05"
"9D";1;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";5;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";7;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";12;"BBCH 69";"2024-06-05"
"TNTA";5;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";5;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";10;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";14;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";8;"BBCH 69";"2024-06-05"
"TNTA";5;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";8;"BBCH 69";"2024-06-05"
"TNTA";10;"BBCH 69";"2024-06-05"
"TNTA";10;"BBCH 69";"2024-06-05"
"TNTA";8;"BBCH 69";"2024-06-05"
"TNTA";10;"BBCH 69";"2024-06-05"
"TNTA";15;"BBCH 69";"2024-06-05"
"TNTA";10;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";8;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";10;"BBCH 69";"2024-06-05"
"TNTA";9;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";8;"BBCH 69";"2024-06-05"
"TNTA";5;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";12;"BBCH 69";"2024-06-05"
"TNTA";10;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";8;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";10;"BBCH 69";"2024-06-05"
"TNTA";8;"BBCH 69";"2024-06-05"
"TNTA";9;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";8;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";5;"BBCH 69";"2024-06-05"
"TNTA";3;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";5;"BBCH 69";"2024-06-05"
"TNTA";4;"BBCH 69";"2024-06-05"
"TNTA";7;"BBCH 69";"2024-06-05"
"TNTA";5;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";2;"BBCH 69";"2024-06-05"
"TNTA";6;"BBCH 69";"2024-06-05"
"TNTA";1;"BBCH 69";"2024-06-05"
"TNTA";10;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";5;"BBCH 69";"2024-06-05"
"TNTB";9;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";6;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";12;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";5;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";6;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";5;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";8;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";3;"BBCH 69";"2024-06-05"
"TNTB";4;"BBCH 69";"2024-06-05"
"TNTB";2;"BBCH 69";"2024-06-05"
"TNTB";1;"BBCH 69";"2024-06-05"
